TOT_DT,NODE_ID,ACSR_ID,DRCT_CD,LANE_NO,VKND_CD,TRF_QNTY,AVG_SPD,OCPN_RATE,RQRD_MS
25-9-20 오후 2:36,SH001N0001,ACSR000002,2,3,2,6,140.03,5.47,3213
25-9-20 오후 2:36,SH001N0001,ACSR000002,2,3,4,1,28.38,0,45591
25-9-20 오후 2:36,SH001N0001,ACSR000002,2,3,8,1,189.88,0,2267
25-9-20 오후 2:36,SH001N0001,ACSR000002,2,4,10,1,22.8,0,38185
25-9-20 오후 2:36,SH001N0001,ACSR000002,3,5,10,1,64.44,0,0
25-9-20 오후 2:36,SH001N0001,ACSR000003,2,2,2,1,19.42,0,25705
25-9-20 오후 2:36,SH001N0001,ACSR000003,2,2,4,1,205.12,0,1996
25-9-20 오후 2:36,SH001N0001,ACSR000003,2,3,2,2,118.38,0,2415
25-9-20 오후 2:36,SH001N0001,ACSR000003,2,3,4,1,13.9,0,41747
25-9-20 오후 2:36,SH001N0002,ACSR000001,2,2,2,2,68.27,0,0
25-9-20 오후 2:36,SH001N0002,ACSR000001,2,3,4,1,63.32,0,0
25-9-20 오후 2:36,SH001N0002,ACSR000001,2,3,8,1,62.44,0,0
25-9-20 오후 2:36,SH001N0002,ACSR000002,3,2,4,1,16.14,0,9516
25-9-20 오후 2:36,SH001N0002,ACSR000003,1,1,2,2,49.27,0,0
25-9-20 오후 2:36,SH001N0002,ACSR000003,2,2,1,1,83.9,0,0
25-9-20 오후 2:36,SH001N0002,ACSR000003,2,2,2,2,80.8,0,0
25-9-20 오후 2:36,SH001N0002,ACSR000003,2,2,4,1,80.54,0,0
25-9-20 오후 2:36,SH001N0002,ACSR000003,2,2,8,1,78.52,0,0
25-9-20 오후 2:36,SH001N0002,ACSR000003,2,3,2,3,95.27,0,0
25-9-20 오후 2:36,SH001N0002,ACSR000003,2,3,8,1,80.64,0,0
25-9-20 오후 2:36,SH001N0002,ACSR000003,2,4,2,1,135.86,0,0
25-9-20 오후 2:36,SH001N0002,ACSR000004,1,1,2,4,47.91,0,1772
25-9-20 오후 2:36,SH001N0002,ACSR000004,1,1,4,1,59.24,0,7800
25-9-20 오후 2:36,SH001N0002,ACSR000004,2,2,2,1,25.22,0,29957
25-9-20 오후 2:36,SH001N0003,ACSR000001,1,1,2,1,13.88,0,33082
25-9-20 오후 2:36,SH001N0003,ACSR000002,2,3,2,2,27.55,0,27970
25-9-20 오후 2:36,SH001N0003,ACSR000003,1,1,40,1,10.48,0,0
25-9-20 오후 2:36,SH001N0003,ACSR000004,1,1,2,1,30.86,0,0
25-9-20 오후 2:36,SH001N0003,ACSR000004,2,2,4,1,31.74,0,101522
25-9-20 오후 2:36,SH001N0003,ACSR000004,2,3,2,2,46.2,0,48347
25-9-20 오후 2:36,SH001N0003,ACSR000004,4,1,2,1,3.64,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000001,1,2,10,1,27.88,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000001,2,3,1,1,50.68,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000001,2,3,10,2,59.45,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000001,2,3,2,12,59.96,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000001,2,3,4,1,76.76,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000001,2,4,1,1,-1,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000001,2,4,10,1,62.52,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000001,2,4,2,12,55.92,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000001,2,4,20,1,57.28,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000001,2,4,4,5,39.7,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000001,2,4,8,1,57.02,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000001,2,5,10,2,47.32,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000001,2,5,2,10,51.7,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000001,2,5,20,1,35.64,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000001,2,5,4,4,51.26,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000001,2,6,1,1,50.26,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000001,2,6,10,1,41.34,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000001,2,6,2,11,54.33,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000001,2,6,4,1,64.98,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000001,2,7,10,2,48.22,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000001,2,7,2,10,40.73,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000001,2,7,4,1,67.98,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000001,2,8,2,6,46.33,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000001,2,8,4,6,73.73,0,2789
25-9-20 오후 2:36,SH001N0004,ACSR000001,2,9,2,14,19.2,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000001,2,9,4,2,66.77,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000002,3,4,2,1,-1,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000003,2,3,10,2,90.69,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000003,2,3,2,11,79.33,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000003,2,3,4,4,88.29,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000003,2,3,8,3,82.97,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000003,2,4,10,5,55.65,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000003,2,4,2,11,51.51,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000003,2,4,4,3,44.01,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000003,2,5,10,4,86.44,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000003,2,5,2,12,68.99,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000003,2,5,4,2,56.75,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000003,2,6,10,4,76.07,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000003,2,6,2,17,52.2,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000003,2,6,4,2,34.03,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000003,2,7,1,1,43.5,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000003,2,7,10,2,35.86,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000003,2,7,2,9,72.02,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000003,2,7,4,2,68.5,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000003,2,7,8,1,59.54,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000003,2,8,10,2,80.23,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000003,2,8,2,6,65.21,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000003,2,8,4,3,45.7,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000003,3,9,1,1,42.18,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000003,3,9,10,1,63.5,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000003,3,9,2,4,59.03,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000003,3,9,8,1,59.14,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000004,3,5,2,1,-1,0,0
25-9-20 오후 2:36,SH001N0004,ACSR000004,3,5,8,1,-1,0,0
25-9-20 오후 2:36,SH001N0005,ACSR000001,1,1,2,6,49.84,8.04,8473
25-9-20 오후 2:36,SH001N0005,ACSR000001,1,1,4,2,62.63,0,3901
25-9-20 오후 2:36,SH001N0005,ACSR000001,2,2,10,1,56.42,0,5963
25-9-20 오후 2:36,SH001N0005,ACSR000001,2,2,2,5,57.1,0,8094
25-9-20 오후 2:36,SH001N0005,ACSR000001,2,2,4,1,67.74,0,0
25-9-20 오후 2:36,SH001N0005,ACSR000001,2,3,2,2,55.16,0,0
25-9-20 오후 2:36,SH001N0005,ACSR000001,2,3,4,1,59,0,3699
25-9-20 오후 2:36,SH001N0005,ACSR000003,1,2,2,1,66.24,0,73563
25-9-20 오후 2:36,SH001N0005,ACSR000004,2,2,10,1,103.6,0,4151
25-9-20 오후 2:36,SH001N0005,ACSR000004,2,2,2,9,107.73,23.46,2924
25-9-20 오후 2:36,SH001N0005,ACSR000004,2,3,10,1,65.6,0,0
25-9-20 오후 2:36,SH001N0005,ACSR000004,2,3,20,2,88.41,0,1852
25-9-20 오후 2:36,SH001N0005,ACSR000004,2,3,4,1,-1,0,4544
25-9-20 오후 2:36,SH001N0005,ACSR000004,2,3,40,1,-1,0,0
25-9-20 오후 2:36,SH001N0006,ACSR000001,2,2,2,9,103,15.33,1795
25-9-20 오후 2:36,SH001N0006,ACSR000001,2,2,4,2,97.23,0,3139
25-9-20 오후 2:36,SH001N0006,ACSR000001,2,2,8,2,54.84,0,2551
25-9-20 오후 2:36,SH001N0006,ACSR000001,2,3,10,4,56.97,0,3272
25-9-20 오후 2:36,SH001N0006,ACSR000001,2,3,2,13,70.02,26.52,1224
25-9-20 오후 2:36,SH001N0006,ACSR000001,2,3,4,3,76.74,0,3500
25-9-20 오후 2:36,SH001N0006,ACSR000001,2,3,8,2,98.03,0,2973
25-9-20 오후 2:36,SH001N0006,ACSR000001,2,4,2,6,74.59,5.68,2914
25-9-20 오후 2:36,SH001N0006,ACSR000001,2,4,4,4,78.17,0,1065
25-9-20 오후 2:36,SH001N0006,ACSR000001,2,5,10,1,135.64,0,2536
25-9-20 오후 2:36,SH001N0006,ACSR000001,2,5,2,11,83.99,19.09,1455
25-9-20 오후 2:36,SH001N0006,ACSR000001,2,5,4,1,117.72,0,3388
25-9-20 오후 2:36,SH001N0006,ACSR000001,2,6,2,8,77.31,15.36,2785
25-9-20 오후 2:36,SH001N0006,ACSR000001,2,6,4,1,62.96,0,0
25-9-20 오후 2:36,SH001N0006,ACSR000001,2,6,8,1,73.06,0,0
25-9-20 오후 2:36,SH001N0006,ACSR000001,3,7,2,1,81.76,0,3136
25-9-20 오후 2:36,SH001N0006,ACSR000001,3,7,8,1,92.82,0,2817
25-9-20 오후 2:36,SH001N0006,ACSR000003,2,1,2,14,70.1,0,0
25-9-20 오후 2:36,SH001N0006,ACSR000003,2,1,4,4,67.13,0,0
25-9-20 오후 2:36,SH001N0006,ACSR000003,2,1,8,3,63.19,0,0
25-9-20 오후 2:36,SH001N0006,ACSR000003,2,2,10,4,62.97,0,0
25-9-20 오후 2:36,SH001N0006,ACSR000003,2,2,2,16,63.49,0,0
25-9-20 오후 2:36,SH001N0006,ACSR000003,2,2,4,3,72.09,0,0
25-9-20 오후 2:36,SH001N0006,ACSR000003,2,2,40,1,0,0,0
25-9-20 오후 2:36,SH001N0006,ACSR000003,2,3,10,5,50.47,0,0
25-9-20 오후 2:36,SH001N0006,ACSR000003,2,3,2,16,54.92,13.26,497
25-9-20 오후 2:36,SH001N0006,ACSR000003,2,3,8,2,47.55,0,0
25-9-20 오후 2:36,SH001N0006,ACSR000003,2,4,10,1,57.96,0,0
25-9-20 오후 2:36,SH001N0006,ACSR000003,2,4,2,14,59.4,0,0
25-9-20 오후 2:36,SH001N0006,ACSR000003,2,4,4,1,13.14,0,0
25-9-20 오후 2:36,SH001N0006,ACSR000004,2,2,2,2,6.13,0,52754
25-9-20 오후 2:36,SH001N0006,ACSR000004,3,3,2,1,17.6,0,0
25-9-20 오후 2:36,SH001N0007,ACSR000001,2,1,1,1,217.1,0,1567
25-9-20 오후 2:36,SH001N0007,ACSR000001,2,1,10,1,133.1,0,2277
25-9-20 오후 2:36,SH001N0007,ACSR000001,2,1,2,3,139.61,0,1325
25-9-20 오후 2:36,SH001N0007,ACSR000001,2,1,8,1,199.94,0,1702
25-9-20 오후 2:36,SH001N0007,ACSR000001,2,2,2,5,128.28,0,2700
25-9-20 오후 2:36,SH001N0007,ACSR000001,15,2,2,1,-1,0,0
25-9-20 오후 2:36,SH001N0007,ACSR000001,15,2,4,1,-1,0,0
25-9-20 오후 2:36,SH001N0007,ACSR000001,15,2,8,1,-1,0,0
25-9-20 오후 2:36,SH001N0007,ACSR000002,2,2,2,4,94.26,0,2413
25-9-20 오후 2:36,SH001N0007,ACSR000002,2,3,10,2,87.41,0,2564
25-9-20 오후 2:36,SH001N0007,ACSR000002,2,3,2,4,88.12,0,2584
25-9-20 오후 2:36,SH001N0008,ACSR000001,2,1,10,1,71.58,0,5825
25-9-20 오후 2:36,SH001N0008,ACSR000001,2,1,2,2,55.39,0,7031
25-9-20 오후 2:36,SH001N0008,ACSR000001,2,1,8,1,65.2,0,5379
25-9-20 오후 2:36,SH001N0008,ACSR000001,2,2,2,1,71.9,0,5250
25-9-20 오후 2:36,SH001N0008,ACSR000001,2,2,8,1,21.66,0,25422
25-9-20 오후 2:36,SH001N0008,ACSR000001,2,3,2,3,63.24,0,10225
25-9-20 오후 2:36,SH001N0008,ACSR000001,2,4,2,1,6.64,0,47007
25-9-20 오후 2:36,SH001N0008,ACSR000001,2,4,8,1,34.84,0,23151
25-9-20 오후 2:36,SH001N0008,ACSR000002,1,1,2,2,40.93,0,0
25-9-20 오후 2:36,SH001N0008,ACSR000002,1,2,2,1,40.2,0,9380
25-9-20 오후 2:36,SH001N0008,ACSR000002,1,2,4,1,49.88,0,0
25-9-20 오후 2:36,SH001N0008,ACSR000002,3,4,2,1,20.18,0,0
25-9-20 오후 2:36,SH001N0008,ACSR000002,3,4,8,1,29.76,0,0
25-9-20 오후 2:36,SH001N0008,ACSR000003,2,1,10,1,111.4,0,2986
25-9-20 오후 2:36,SH001N0008,ACSR000003,2,1,2,6,61.49,63.19,35097
25-9-20 오후 2:36,SH001N0008,ACSR000003,2,2,10,1,-1,0,0
25-9-20 오후 2:36,SH001N0008,ACSR000003,2,2,2,3,41.7,0,30343
25-9-20 오후 2:36,SH001N0008,ACSR000003,2,2,8,2,61.87,0,25702
25-9-20 오후 2:36,SH001N0008,ACSR000003,2,3,2,3,25.65,0,17230
25-9-20 오후 2:36,SH001N0008,ACSR000003,2,4,2,2,56.75,0,20945
25-9-20 오후 2:36,SH001N0008,ACSR000003,3,5,2,1,81.72,0,3977
25-9-20 오후 2:36,SH001N0009,ACSR000001,2,2,2,1,34.54,0,6816
25-9-20 오후 2:36,SH001N0009,ACSR000001,3,2,2,1,20.26,0,31102
25-9-20 오후 2:36,SH001N0009,ACSR000002,3,4,1,1,38.68,0,0
25-9-20 오후 2:36,SH001N0009,ACSR000003,1,1,1,1,0,0,0
25-9-20 오후 2:36,SH001N0009,ACSR000003,3,4,8,1,-1,0,0
25-9-20 오후 2:36,SH001N0009,ACSR000004,2,3,4,1,15.42,0,105366
25-9-20 오후 2:36,SH001N0010,ACSR000001,1,1,2,2,69.86,0,3620
25-9-20 오후 2:36,SH001N0010,ACSR000001,1,1,4,1,43.8,0,4544
25-9-20 오후 2:36,SH001N0010,ACSR000001,1,2,2,2,69.02,0,5894
25-9-20 오후 2:36,SH001N0010,ACSR000001,1,2,4,1,81.46,0,0
25-9-20 오후 2:36,SH001N0010,ACSR000001,2,2,2,4,73.07,0,4721
25-9-20 오후 2:36,SH001N0010,ACSR000001,3,3,10,1,58.6,0,0
25-9-20 오후 2:36,SH001N0010,ACSR000001,3,3,2,4,41.52,0,25099
25-9-20 오후 2:36,SH001N0010,ACSR000001,3,3,4,2,67.04,0,6958
25-9-20 오후 2:36,SH001N0010,ACSR000001,4,1,10,1,45.1,0,4401
25-9-20 오후 2:36,SH001N0010,ACSR000001,4,1,2,1,56.98,0,3547
25-9-20 오후 2:36,SH001N0010,ACSR000001,4,1,4,1,46.86,0,3833
25-9-20 오후 2:36,SH001N0010,ACSR000003,1,1,4,1,34.56,0,23276
25-9-20 오후 2:36,SH001N0010,ACSR000003,1,2,2,1,43.24,0,45449
25-9-20 오후 2:36,SH001N0010,ACSR000003,2,3,2,2,42.25,0,0
25-9-20 오후 2:36,SH001N0010,ACSR000004,1,1,2,1,116.46,0,3409
25-9-20 오후 2:36,SH001N0010,ACSR000004,2,3,2,1,33.6,0,73839
25-9-20 오후 2:36,SH001N0010,ACSR000004,2,4,2,1,51.22,0,0
25-9-20 오후 2:36,SH001N0010,ACSR000004,2,4,8,2,19.31,0,29892
25-9-20 오후 2:36,SH001N0011,ACSR000001,1,2,10,1,68.88,0,6250
25-9-20 오후 2:36,SH001N0011,ACSR000001,1,2,4,1,93.84,0,5677
25-9-20 오후 2:36,SH001N0011,ACSR000001,2,3,8,1,22.2,0,44877
25-9-20 오후 2:36,SH001N0011,ACSR000001,3,5,10,2,32.37,0,3333
25-9-20 오후 2:36,SH001N0011,ACSR000001,3,5,2,2,8.37,0,0
25-9-20 오후 2:36,SH001N0011,ACSR000001,3,5,4,1,41.14,0,3694
25-9-20 오후 2:36,SH001N0011,ACSR000003,2,2,10,1,28.36,0,29111
25-9-20 오후 2:36,SH001N0011,ACSR000003,2,2,2,2,44.91,0,2912
25-9-20 오후 2:36,SH001N0011,ACSR000003,4,1,4,1,34.76,0,0
25-9-20 오후 2:36,SH001N0012,ACSR000001,1,1,4,1,81.18,0,4545
25-9-20 오후 2:36,SH001N0012,ACSR000001,2,2,2,2,92.05,0,3125
25-9-20 오후 2:36,SH001N0012,ACSR000001,2,3,1,1,-1,0,0
25-9-20 오후 2:36,SH001N0012,ACSR000001,2,3,2,1,42.94,0,9943
25-9-20 오후 2:36,SH001N0012,ACSR000001,3,4,1,1,52.3,0,0
25-9-20 오후 2:36,SH001N0012,ACSR000001,4,1,1,2,-1,0,0
25-9-20 오후 2:36,SH001N0012,ACSR000003,1,1,2,2,22.25,0,0
25-9-20 오후 2:36,SH001N0012,ACSR000003,3,2,2,2,16.58,0,0
25-9-20 오후 2:36,SH001N0012,ACSR000004,2,2,2,2,16.91,0,27763
25-9-20 오후 2:36,SH001N0012,ACSR000004,2,3,4,1,13.02,0,0
25-9-20 오후 2:36,SH001N0012,ACSR000004,2,4,2,1,7.14,0,0
25-9-20 오후 2:36,SH001N0013,ACSR000001,2,1,1,1,-1,0,0
25-9-20 오후 2:36,SH001N0013,ACSR000001,2,1,2,5,47.15,0,3810
25-9-20 오후 2:36,SH001N0013,ACSR000002,2,3,2,1,17.44,0,91586
25-9-20 오후 2:36,SH001N0013,ACSR000004,2,3,2,1,8.54,0,77256
25-9-20 오후 2:36,SH001N0013,ACSR000004,4,1,1,1,47.3,0,0
25-9-20 오후 2:36,SH001N0013,ACSR000004,4,1,2,1,40.28,0,0
25-9-20 오후 2:36,SH001N0014,ACSR000001,2,2,10,1,37.5,0,0
25-9-20 오후 2:36,SH001N0014,ACSR000001,2,2,2,1,31,0,0
25-9-20 오후 2:36,SH001N0014,ACSR000001,2,2,20,1,34.8,0,0
25-9-20 오후 2:36,SH001N0014,ACSR000001,2,2,8,1,40.26,0,0
25-9-20 오후 2:36,SH001N0014,ACSR000002,2,2,2,3,70.8,0,3313
25-9-20 오후 2:36,SH001N0014,ACSR000002,2,3,2,6,76.67,5.92,3269
25-9-20 오후 2:36,SH001N0014,ACSR000002,2,3,4,3,63.99,0,4638
25-9-20 오후 2:36,SH001N0014,ACSR000002,2,4,10,1,70,0,0
25-9-20 오후 2:36,SH001N0014,ACSR000002,2,4,2,4,75.72,0,2163
25-9-20 오후 2:36,SH001N0014,ACSR000003,3,3,2,2,40.9,0,4195
25-9-20 오후 2:36,SH001N0014,ACSR000004,2,2,2,5,96.78,0,5311
25-9-20 오후 2:36,SH001N0014,ACSR000004,2,2,4,1,-1,0,0
25-9-20 오후 2:36,SH001N0014,ACSR000004,2,2,8,1,121.96,0,4827
25-9-20 오후 2:36,SH001N0014,ACSR000004,2,3,10,2,48.35,0,3267
25-9-20 오후 2:36,SH001N0014,ACSR000004,2,3,2,8,86.79,7.33,1312
25-9-20 오후 2:36,SH001N0014,ACSR000004,2,3,4,1,-1,0,0
25-9-20 오후 2:36,SH001N0014,ACSR000004,2,4,10,1,109.82,0,7099
25-9-20 오후 2:36,SH001N0014,ACSR000004,2,4,2,3,74.44,0,5159
25-9-20 오후 2:36,SH001N0014,ACSR000004,3,4,2,2,49.97,0,4757
25-9-20 오후 2:36,SH001N0014,ACSR000004,3,4,4,1,72.62,0,7384
25-9-20 오후 2:36,SH001N0014,ACSR000004,3,4,8,1,49,0,0
25-9-20 오후 2:36,SH001N0015,ACSR000002,1,1,2,6,52.86,0,3671
25-9-20 오후 2:36,SH001N0015,ACSR000002,1,2,2,6,87.36,7.83,4473
25-9-20 오후 2:36,SH001N0015,ACSR000002,1,2,20,1,82.24,0,4261
25-9-20 오후 2:36,SH001N0015,ACSR000002,1,2,4,1,83.04,0,4970
25-9-20 오후 2:36,SH001N0015,ACSR000002,1,2,8,1,63.26,0,0
25-9-20 오후 2:36,SH001N0015,ACSR000002,1,3,2,3,67.79,0,7290
25-9-20 오후 2:36,SH001N0015,ACSR000002,1,3,4,2,76.04,0,2344
25-9-20 오후 2:36,SH001N0015,ACSR000002,2,4,2,2,104.33,0,4686
25-9-20 오후 2:36,SH001N0015,ACSR000003,1,1,2,1,17.42,0,68301
25-9-20 오후 2:36,SH001N0015,ACSR000003,3,4,1,2,-1,0,0
25-9-20 오후 2:36,SH001N0015,ACSR000003,3,4,10,1,-1,0,0
25-9-20 오후 2:36,SH001N0015,ACSR000003,3,4,2,8,-1,0,0
25-9-20 오후 2:36,SH001N0015,ACSR000003,3,4,4,1,-1,0,0
25-9-20 오후 2:36,SH001N0015,ACSR000003,3,4,8,1,-1,0,0
25-9-20 오후 2:36,SH001N0015,ACSR000004,1,1,2,1,46.44,0,0
25-9-20 오후 2:36,SH001N0015,ACSR000004,1,1,8,1,39.9,0,0
25-9-20 오후 2:36,SH001N0015,ACSR000004,2,2,2,3,36.81,0,0
25-9-20 오후 2:36,SH001N0015,ACSR000004,2,3,10,1,59.52,0,0
25-9-20 오후 2:36,SH001N0015,ACSR000004,2,3,2,2,-1,0,0
25-9-20 오후 2:36,SH001N0016,ACSR000002,2,2,2,1,67.08,0,0
25-9-20 오후 2:36,SH001N0016,ACSR000002,2,3,2,2,80.47,0,0
25-9-20 오후 2:36,SH001N0016,ACSR000002,2,3,4,1,73.68,0,7106
25-9-20 오후 2:36,SH001N0016,ACSR000002,3,4,2,1,56.58,0,5671
25-9-20 오후 2:36,SH001N0016,ACSR000003,3,3,20,1,-1,0,0
25-9-20 오후 2:36,SH001N0016,ACSR000004,1,1,10,1,90.9,0,6389
25-9-20 오후 2:36,SH001N0016,ACSR000004,1,1,2,1,22.1,0,0
25-9-20 오후 2:36,SH001N0016,ACSR000004,1,1,4,1,97.76,0,0
25-9-20 오후 2:36,SH001N0016,ACSR000004,1,1,8,2,76.26,0,2770
25-9-20 오후 2:36,SH001N0016,ACSR000004,2,2,2,12,66.36,48.53,2426
25-9-20 오후 2:36,SH001N0016,ACSR000004,2,2,20,1,92.68,0,4544
25-9-20 오후 2:36,SH001N0016,ACSR000004,2,2,4,3,63.17,0,3314
25-9-20 오후 2:36,SH001N0016,ACSR000004,2,2,8,4,64.13,0,1100
25-9-20 오후 2:36,SH001N0016,ACSR000004,2,3,10,1,62.98,0,0
25-9-20 오후 2:36,SH001N0016,ACSR000004,2,3,2,19,59.49,29.12,919
25-9-20 오후 2:36,SH001N0016,ACSR000004,2,3,4,2,55.8,0,0
25-9-20 오후 2:36,SH001N0016,ACSR000004,2,3,8,2,78.91,0,0
25-9-20 오후 2:36,SH001N0016,ACSR000004,3,4,4,1,139.34,0,0
25-9-20 오후 2:36,SH001N0017,ACSR000001,2,2,2,2,30.18,0,72633
25-9-20 오후 2:36,SH001N0017,ACSR000001,2,2,4,1,36.42,0,54531
25-9-20 오후 2:36,SH001N0017,ACSR000001,2,3,1,1,60.64,0,3542
25-9-20 오후 2:36,SH001N0017,ACSR000001,2,3,2,3,48.75,0,47758
25-9-20 오후 2:36,SH001N0017,ACSR000001,4,1,2,1,20.5,0,23004
25-9-20 오후 2:36,SH001N0017,ACSR000003,2,2,2,2,102.03,0,40771
25-9-20 오후 2:36,SH001N0017,ACSR000003,2,2,8,1,117.54,0,1518
25-9-20 오후 2:36,SH001N0017,ACSR000003,2,3,10,1,58.26,0,77958
25-9-20 오후 2:36,SH001N0017,ACSR000003,2,3,2,1,31.74,0,84214
25-9-20 오후 2:36,SH001N0017,ACSR000003,2,3,8,1,162.58,0,1403
25-9-20 오후 2:36,SH001N0017,ACSR000003,2,4,8,2,78.56,0,37937
25-9-20 오후 2:36,SH001N0017,ACSR000003,4,1,8,1,24.54,0,12497
25-9-20 오후 2:36,SH001N0017,ACSR000004,1,1,2,1,0,0,0
25-9-20 오후 2:36,SH001N0019,ACSR000001,2,3,2,2,46.44,0,45432
25-9-20 오후 2:36,SH001N0019,ACSR000002,1,1,4,1,54.06,0,58075
25-9-20 오후 2:36,SH001N0019,ACSR000002,2,2,10,1,85.08,0,34368
25-9-20 오후 2:36,SH001N0019,ACSR000002,2,2,2,1,101.94,0,3720
25-9-20 오후 2:36,SH001N0019,ACSR000002,2,3,10,1,35.2,0,0
25-9-20 오후 2:36,SH001N0019,ACSR000002,2,3,2,3,29.77,0,1742
25-9-20 오후 2:36,SH001N0019,ACSR000002,2,3,8,1,-1,0,0
25-9-20 오후 2:36,SH001N0019,ACSR000002,3,4,4,2,9.6,0,21945
25-9-20 오후 2:36,SH001N0019,ACSR000003,1,1,10,1,9.54,0,0
25-9-20 오후 2:36,SH001N0019,ACSR000003,1,1,2,1,26.94,0,0
25-9-20 오후 2:36,SH001N0019,ACSR000003,2,2,10,1,3.88,0,0
25-9-20 오후 2:36,SH001N0019,ACSR000003,2,3,1,1,31.68,0,0
25-9-20 오후 2:36,SH001N0019,ACSR000003,2,3,2,2,29.7,0,0
25-9-20 오후 2:36,SH001N0019,ACSR000003,2,3,4,3,13.95,0,0
25-9-20 오후 2:36,SH001N0019,ACSR000003,2,4,2,1,20.38,0,0
25-9-20 오후 2:36,SH001N0019,ACSR000003,3,4,2,2,13.85,0,0
25-9-20 오후 2:36,SH001N0019,ACSR000004,2,2,2,4,87.25,0,1741
25-9-20 오후 2:36,SH001N0019,ACSR000004,2,3,2,1,94.02,0,1715
25-9-20 오후 2:36,SH001N0019,ACSR000004,2,3,8,1,98.22,0,1419
25-9-20 오후 2:36,SH001N0019,ACSR000004,3,4,1,1,125.76,0,2277
25-9-20 오후 2:36,SH001N0019,ACSR000004,3,4,4,1,78.16,0,3254
25-9-20 오후 2:36,SH001N0020,ACSR000003,1,1,2,5,74.99,0,767
25-9-20 오후 2:36,SH001N0020,ACSR000003,1,1,8,1,98.12,0,0
25-9-20 오후 2:36,SH001N0020,ACSR000003,3,4,2,1,18.04,0,90454
25-9-20 오후 2:36,SH001N0020,ACSR000003,4,1,10,1,55.62,0,0
25-9-20 오후 2:36,SH001N0020,ACSR000004,1,1,10,1,-1,0,0
25-9-20 오후 2:36,SH001N0020,ACSR000004,1,1,2,1,-1,0,0
25-9-20 오후 2:36,SH001N0020,ACSR000004,1,1,4,1,37.16,0,0
25-9-20 오후 2:36,SH001N0020,ACSR000004,2,1,10,1,34.88,0,0
25-9-20 오후 2:36,SH001N0020,ACSR000004,2,1,2,3,32.56,0,0
25-9-20 오후 2:36,SH001N0020,ACSR000004,2,2,10,1,44.72,0,0
25-9-20 오후 2:36,SH001N0020,ACSR000004,3,2,10,1,25.4,0,0
25-9-20 오후 2:36,SH001N0020,ACSR000004,3,2,2,1,41.44,0,0
25-9-20 오후 2:36,SH001N0021,ACSR000001,3,4,2,1,31.52,0,27688
25-9-20 오후 2:36,SH001N0021,ACSR000002,2,2,2,4,57.24,0,3515
25-9-20 오후 2:36,SH001N0021,ACSR000002,2,2,40,1,-1,0,0
