집계 일시,NODE_ID,ACSR_ID,LANE_NO,TRF_QNTY,AVG_SPD,OCPN_RATE,LOS,VC,KLOS,,,,,,,,,,,,,,,
오후 4:05:00,SH009N0005,ACSR000003,1,48,53.12,45.32,8.42,73.85,999.9,,,,,,,,,,,,,,,
오후 4:05:00,SH009N0005,ACSR000004,5,15,57.06,9.51,7.75,62.28,999.9,,,,,,,,,,,,,,,
오후 4:10:00,SH009N0001,ACSR000001,3,21,117.3,0,0,15.97,999.9,,,,,,,,,,,,,,,
오후 4:10:00,SH009N0001,ACSR000002,0,8,71.6,0,0,46.83,999.9,,,,,,,,,,,,,,,
오후 4:10:00,SH009N0001,ACSR000003,1,88,111.72,0,0,59.09,999.9,,,,,,,,,,,,,,,
오후 4:10:00,SH009N0002,ACSR000001,1,29,81.85,33.94,17.09,23.88,999.9,,,,,,,,,,,,,,,
오후 4:10:00,SH009N0002,ACSR000002,6,39,72.63,0,0,47.37,999.9,,,,,,,,,,,,,,,
오후 4:10:00,SH009N0002,ACSR000003,4,86,67.06,0,0,63.31,999.9,,,,,,,,,,,,,,,
오후 4:10:00,SH009N0002,ACSR000004,5,31,78.36,0,0,44.93,999.9,,,,,,,,,,,,,,,
오후 4:10:00,SH009N0003,ACSR000001,3,59,54.71,0,0,53.31,999.9,,,,,,,,,,,,,,,
오후 4:10:00,SH009N0003,ACSR000002,0,17,32.31,0,0,53.68,999.9,,,,,,,,,,,,,,,
오후 4:10:00,SH009N0003,ACSR000003,6,27,75.19,0,0,60.22,999.9,,,,,,,,,,,,,,,
오후 4:10:00,SH009N0003,ACSR000004,3,18,53.16,0,0,11.84,999.9,,,,,,,,,,,,,,,
오후 4:10:00,SH009N0004,ACSR000001,5,28,104.44,4.5,10.77,32.25,999.9,,,,,,,,,,,,,,,
오후 4:10:00,SH009N0004,ACSR000002,3,3,70.07,0,6.44,20,999.9,,,,,,,,,,,,,,,
오후 4:10:00,SH009N0004,ACSR000003,4,65,94.56,41.08,8.17,64.3,999.9,,,,,,,,,,,,,,,
오후 4:10:00,SH009N0004,ACSR000004,3,15,38.87,3.45,10.67,69.77,999.9,,,,,,,,,,,,,,,
오후 4:10:00,SH009N0005,ACSR000001,16,38,59.46,18.94,15.83,65.24,999.9,,,,,,,,,,,,,,,
오후 4:10:00,SH009N0005,ACSR000002,2,10,34.12,0,15.58,71.43,999.9,,,,,,,,,,,,,,,
오후 4:10:00,SH009N0005,ACSR000003,4,52,59.57,50.04,8.59,80,999.9,,,,,,,,,,,,,,,
오후 4:10:00,SH009N0005,ACSR000004,6,17,57.77,19.13,12.9,70.59,999.9,,,,,,,,,,,,,,,
오후 4:15:00,SH009N0001,ACSR000001,10,18,105.03,0,0,13.69,999.9,,,,,,,,,,,,,,,
오후 4:15:00,SH009N0001,ACSR000002,0,5,93.88,0,0,29.27,999.9,,,,,,,,,,,,,,,
오후 4:15:00,SH009N0001,ACSR000003,4,66,101.01,1.64,0.07,44.32,999.9,,,,,,,,,,,,,,,
오후 4:15:00,SH009N0002,ACSR000001,4,24,69,7.67,28.29,19.77,999.9,,,,,,,,,,,,,,,
오후 4:15:00,SH009N0002,ACSR000002,0,49,77.31,0,0,59.51,999.9,,,,,,,,,,,,,,,
오후 4:15:00,SH009N0002,ACSR000003,7,66,63.97,0,0,48.59,999.9,,,,,,,,,,,,,,,
오후 4:15:00,SH009N0002,ACSR000004,11,42,64.35,0,0,60.87,999.9,,,,,,,,,,,,,,,
오후 4:15:00,SH009N0003,ACSR000001,1,77,55.6,0,0,69.58,999.9,,,,,,,,,,,,,,,
오후 4:15:00,SH009N0003,ACSR000002,1,20,33.39,0,0,63.16,999.9,,,,,,,,,,,,,,,
오후 4:15:00,SH009N0003,ACSR000003,3,24,74.58,0,0,53.53,999.9,,,,,,,,,,,,,,,
오후 4:15:00,SH009N0003,ACSR000004,2,11,35.17,0,0,7.23,999.9,,,,,,,,,,,,,,,
오후 4:15:00,SH009N0004,ACSR000001,1,20,75.81,2.41,12.23,23.03,999.9,,,,,,,,,,,,,,,
오후 4:15:00,SH009N0004,ACSR000002,3,5,46.56,0,32.9,33.33,999.9,,,,,,,,,,,,,,,
오후 4:15:00,SH009N0004,ACSR000003,4,40,82.67,28.83,8.59,39.57,999.9,,,,,,,,,,,,,,,
오후 4:15:00,SH009N0004,ACSR000004,1,5,25.8,0,30.51,23.26,999.9,,,,,,,,,,,,,,,
오후 4:15:00,SH009N0005,ACSR000001,14,30,42.69,48.27,22.94,51.5,999.9,,,,,,,,,,,,,,,
오후 4:15:00,SH009N0005,ACSR000002,3,14,40.42,0,14.27,100,999.9,,,,,,,,,,,,,,,
오후 4:15:00,SH009N0005,ACSR000003,0,47,71.8,36.12,10.18,72.31,999.9,,,,,,,,,,,,,,,
오후 4:15:00,SH009N0005,ACSR000004,13,11,66.4,0,11.79,45.67,999.9,,,,,,,,,,,,,,,
오후 4:20:00,SH009N0001,ACSR000001,2,23,101.89,0,0,17.49,999.9,,,,,,,,,,,,,,,
오후 4:20:00,SH009N0001,ACSR000002,2,8,70.57,0,0,46.83,999.9,,,,,,,,,,,,,,,
오후 4:20:00,SH009N0001,ACSR000003,1,99,104.86,0,0.03,66.48,999.9,,,,,,,,,,,,,,,
오후 4:20:00,SH009N0002,ACSR000001,7,25,61.07,3.74,30.9,20.59,999.9,,,,,,,,,,,,,,,
오후 4:20:00,SH009N0002,ACSR000002,13,53,64.02,0,0,64.37,999.9,,,,,,,,,,,,,,,
오후 4:20:00,SH009N0002,ACSR000003,12,86,71.87,0,0,63.31,999.9,,,,,,,,,,,,,,,
오후 4:20:00,SH009N0002,ACSR000004,11,29,54.46,0,0,42.03,999.9,,,,,,,,,,,,,,,
오후 4:20:00,SH009N0003,ACSR000001,7,62,54.65,0,0,56.02,999.9,,,,,,,,,,,,,,,
오후 4:20:00,SH009N0003,ACSR000002,5,16,35.12,0,0,50.53,999.9,,,,,,,,,,,,,,,
오후 4:20:00,SH009N0003,ACSR000003,6,15,73.47,0,0,33.46,999.9,,,,,,,,,,,,,,,
오후 4:20:00,SH009N0003,ACSR000004,3,20,51.18,0,0,13.15,999.9,,,,,,,,,,,,,,,
오후 4:20:00,SH009N0004,ACSR000001,4,14,63.19,0,26.97,16.12,999.9,,,,,,,,,,,,,,,
오후 4:20:00,SH009N0004,ACSR000002,3,13,57.19,0,15.38,86.67,999.9,,,,,,,,,,,,,,,
오후 4:20:00,SH009N0004,ACSR000003,1,63,97.68,28.81,6.73,62.32,999.9,,,,,,,,,,,,,,,
오후 4:20:00,SH009N0004,ACSR000004,1,5,33.68,0,27.29,23.26,999.9,,,,,,,,,,,,,,,
오후 4:20:00,SH009N0005,ACSR000001,6,31,45.59,8.16,18.17,53.22,999.9,,,,,,,,,,,,,,,
오후 4:20:00,SH009N0005,ACSR000002,1,12,39.1,0,12.53,85.71,999.9,,,,,,,,,,,,,,,
오후 4:20:00,SH009N0005,ACSR000003,3,42,68.63,37.3,4.82,64.62,999.9,,,,,,,,,,,,,,,
오후 4:20:00,SH009N0005,ACSR000004,11,11,57.18,0,14.62,45.67,999.9,,,,,,,,,,,,,,,
오후 4:25:00,SH009N0001,ACSR000001,13,31,100.48,0,0,23.57,999.9,,,,,,,,,,,,,,,
오후 4:25:00,SH009N0001,ACSR000002,2,4,87.38,0,0,23.41,999.9,,,,,,,,,,,,,,,
오후 4:25:00,SH009N0001,ACSR000003,6,93,116.93,0,0,62.45,999.9,,,,,,,,,,,,,,,
오후 4:25:00,SH009N0002,ACSR000001,0,31,79.64,69.12,24.45,25.53,999.9,,,,,,,,,,,,,,,
오후 4:25:00,SH009N0002,ACSR000002,7,40,84.35,0,0,48.58,999.9,,,,,,,,,,,,,,,
오후 4:25:00,SH009N0002,ACSR000003,0,86,66.45,0,0,63.31,999.9,,,,,,,,,,,,,,,
오후 4:25:00,SH009N0002,ACSR000004,15,20,65.32,0,0,28.99,999.9,,,,,,,,,,,,,,,
오후 4:25:00,SH009N0003,ACSR000001,5,59,62.32,0,0,53.31,999.9,,,,,,,,,,,,,,,
오후 4:25:00,SH009N0003,ACSR000002,1,16,78.24,0,0,50.53,999.9,,,,,,,,,,,,,,,
오후 4:25:00,SH009N0003,ACSR000003,9,18,65.6,0,0,40.15,999.9,,,,,,,,,,,,,,,
오후 4:25:00,SH009N0003,ACSR000004,2,24,34.63,0,0,15.78,999.9,,,,,,,,,,,,,,,
오후 4:25:00,SH009N0004,ACSR000001,0,21,79.75,5.68,18.9,24.18,999.9,,,,,,,,,,,,,,,
오후 4:25:00,SH009N0004,ACSR000002,3,3,89.95,0,13.66,20,999.9,,,,,,,,,,,,,,,
오후 4:25:00,SH009N0004,ACSR000003,2,56,94.35,25.84,8.76,55.4,999.9,,,,,,,,,,,,,,,
오후 4:25:00,SH009N0004,ACSR000004,2,9,54.37,0,5.6,41.86,999.9,,,,,,,,,,,,,,,
오후 4:25:00,SH009N0005,ACSR000001,13,28,57.93,39.23,9.14,48.07,999.9,,,,,,,,,,,,,,,
오후 4:25:00,SH009N0005,ACSR000002,1,9,42.72,0,2.43,64.29,999.9,,,,,,,,,,,,,,,
오후 4:25:00,SH009N0005,ACSR000003,0,62,58.4,72.28,8.4,95.38,999.9,,,,,,,,,,,,,,,
오후 4:25:00,SH009N0005,ACSR000004,6,9,67.32,0,4.41,37.37,999.9,,,,,,,,,,,,,,,
오후 4:30:00,SH009N0001,ACSR000001,2,16,101.84,0,0,12.17,999.9,,,,,,,,,,,,,,,
오후 4:30:00,SH009N0001,ACSR000002,2,5,72.97,0,0,29.27,999.9,,,,,,,,,,,,,,,
오후 4:30:00,SH009N0001,ACSR000003,8,60,112.19,0.93,0.05,40.29,999.9,,,,,,,,,,,,,,,
오후 4:30:00,SH009N0002,ACSR000001,0,18,51.76,0,22.51,14.82,999.9,,,,,,,,,,,,,,,
오후 4:30:00,SH009N0002,ACSR000002,5,67,67.56,0,0,81.38,999.9,,,,,,,,,,,,,,,
오후 4:30:00,SH009N0002,ACSR000003,2,77,64.72,0,0,56.69,999.9,,,,,,,,,,,,,,,
오후 4:30:00,SH009N0002,ACSR000004,3,45,66.38,0,0,65.22,999.9,,,,,,,,,,,,,,,
오후 4:30:00,SH009N0003,ACSR000001,1,95,53.05,0,0,85.84,999.9,,,,,,,,,,,,,,,
오후 4:30:00,SH009N0003,ACSR000002,3,10,32.17,0,0,31.58,999.9,,,,,,,,,,,,,,,
오후 4:30:00,SH009N0003,ACSR000003,4,51,70.1,0,0,113.75,999.9,,,,,,,,,,,,,,,
오후 4:30:00,SH009N0003,ACSR000004,0,15,48.27,0,0,9.86,999.9,,,,,,,,,,,,,,,
오후 4:30:00,SH009N0004,ACSR000001,3,28,68.65,7.17,13.82,32.25,999.9,,,,,,,,,,,,,,,
오후 4:30:00,SH009N0004,ACSR000002,5,9,59.84,0,19.91,60,999.9,,,,,,,,,,,,,,,
오후 4:30:00,SH009N0004,ACSR000003,6,50,91.55,50.35,9.34,49.46,999.9,,,,,,,,,,,,,,,
오후 4:30:00,SH009N0004,ACSR000004,0,11,49.16,0,13.54,51.16,999.9,,,,,,,,,,,,,,,
오후 4:30:00,SH009N0005,ACSR000001,9,34,55.3,41.48,19.82,58.37,999.9,,,,,,,,,,,,,,,
오후 4:30:00,SH009N0005,ACSR000002,0,5,28.99,0,33.28,35.71,999.9,,,,,,,,,,,,,,,
오후 4:30:00,SH009N0005,ACSR000003,3,45,72.71,33.23,5.23,69.23,999.9,,,,,,,,,,,,,,,
오후 4:30:00,SH009N0005,ACSR000004,10,12,64.71,5.06,5.28,49.83,999.9,,,,,,,,,,,,,,,
오후 4:35:00,SH009N0001,ACSR000001,3,19,107.46,0,0,14.45,999.9,,,,,,,,,,,,,,,
오후 4:35:00,SH009N0001,ACSR000002,0,6,61,0,0,35.12,999.9,,,,,,,,,,,,,,,
오후 4:35:00,SH009N0001,ACSR000003,4,101,127.15,0,0,67.82,999.9,,,,,,,,,,,,,,,
오후 4:35:00,SH009N0002,ACSR000001,1,19,81.92,11.83,18.36,15.65,999.9,,,,,,,,,,,,,,,
오후 4:35:00,SH009N0002,ACSR000002,4,52,68.79,0,0,63.16,999.9,,,,,,,,,,,,,,,
오후 4:35:00,SH009N0002,ACSR000003,1,100,73.87,0,0,73.62,999.9,,,,,,,,,,,,,,,
오후 4:35:00,SH009N0002,ACSR000004,4,44,54.78,0,0,63.77,999.9,,,,,,,,,,,,,,,
오후 4:35:00,SH009N0003,ACSR000001,4,67,56.75,0,0,60.54,999.9,,,,,,,,,,,,,,,
오후 4:35:00,SH009N0003,ACSR000002,1,12,46.9,0,0,37.89,999.9,,,,,,,,,,,,,,,
오후 4:35:00,SH009N0003,ACSR000003,7,21,79.76,0,0,46.84,999.9,,,,,,,,,,,,,,,
오후 4:35:00,SH009N0003,ACSR000004,8,27,45.67,0,0,17.75,999.9,,,,,,,,,,,,,,,
오후 4:35:00,SH009N0004,ACSR000001,1,15,34.7,14.66,44.43,17.27,999.9,,,,,,,,,,,,,,,
오후 4:35:00,SH009N0004,ACSR000002,4,8,54.56,0,14.43,53.33,999.9,,,,,,,,,,,,,,,
오후 4:35:00,SH009N0004,ACSR000003,1,47,106.79,86.24,7.79,46.5,999.9,,,,,,,,,,,,,,,
오후 4:35:00,SH009N0004,ACSR000004,2,10,35.25,0,16.66,46.51,999.9,,,,,,,,,,,,,,,
오후 4:35:00,SH009N0005,ACSR000001,13,29,57.39,46.31,10.23,49.79,999.9,,,,,,,,,,,,,,,
오후 4:35:00,SH009N0005,ACSR000002,1,8,52.41,0,26.03,57.14,999.9,,,,,,,,,,,,,,,
오후 4:35:00,SH009N0005,ACSR000003,6,49,61.26,57.06,11.22,75.38,999.9,,,,,,,,,,,,,,,
오후 4:35:00,SH009N0005,ACSR000004,12,12,61.17,0,19.35,49.83,999.9,,,,,,,,,,,,,,,
오후 4:40:00,SH009N0001,ACSR000001,0,16,111.52,0,0,12.17,999.9,,,,,,,,,,,,,,,
오후 4:40:00,SH009N0001,ACSR000002,2,6,83.42,0,0,35.12,999.9,,,,,,,,,,,,,,,
오후 4:40:00,SH009N0001,ACSR000003,0,129,125.23,0,0,86.63,999.9,,,,,,,,,,,,,,,
오후 4:40:00,SH009N0002,ACSR000001,1,16,71.98,0,9.53,13.18,999.9,,,,,,,,,,,,,,,
오후 4:40:00,SH009N0002,ACSR000002,11,38,63.27,0,0,46.15,999.9,,,,,,,,,,,,,,,
오후 4:40:00,SH009N0002,ACSR000003,0,123,74.17,0,0,90.55,999.9,,,,,,,,,,,,,,,
오후 4:40:00,SH009N0002,ACSR000004,9,29,62.6,0,0,42.03,999.9,,,,,,,,,,,,,,,
오후 4:40:00,SH009N0003,ACSR000001,2,65,51.46,0,0,58.73,999.9,,,,,,,,,,,,,,,
오후 4:40:00,SH009N0003,ACSR000002,1,18,34.97,0,0,56.84,999.9,,,,,,,,,,,,,,,
오후 4:40:00,SH009N0003,ACSR000003,5,30,61.29,0,0,66.91,999.9,,,,,,,,,,,,,,,
오후 4:40:00,SH009N0003,ACSR000004,0,14,81.62,0,0,9.21,999.9,,,,,,,,,,,,,,,
오후 4:40:00,SH009N0004,ACSR000001,2,11,71.09,0,12.83,12.67,999.9,,,,,,,,,,,,,,,
오후 4:40:00,SH009N0004,ACSR000002,3,4,48.53,0,32.63,26.67,999.9,,,,,,,,,,,,,,,
오후 4:40:00,SH009N0004,ACSR000003,3,80,97.84,76.17,7.5,79.14,999.9,,,,,,,,,,,,,,,
오후 4:40:00,SH009N0004,ACSR000004,3,8,30.99,0,14.68,37.21,999.9,,,,,,,,,,,,,,,
오후 4:40:00,SH009N0005,ACSR000001,9,37,46.84,23.01,15.19,63.52,999.9,,,,,,,,,,,,,,,
오후 4:40:00,SH009N0005,ACSR000002,3,10,40.4,0,18.33,71.43,999.9,,,,,,,,,,,,,,,
오후 4:40:00,SH009N0005,ACSR000003,1,54,66.46,40.33,10.38,83.08,999.9,,,,,,,,,,,,,,,
오후 4:40:00,SH009N0005,ACSR000004,3,10,67.69,1.75,13.01,41.52,999.9,,,,,,,,,,,,,,,
오후 4:45:00,SH009N0001,ACSR000001,3,18,89.09,0,0,13.69,999.9,,,,,,,,,,,,,,,
오후 4:45:00,SH009N0001,ACSR000002,0,5,53.76,0,0,29.27,999.9,,,,,,,,,,,,,,,
오후 4:45:00,SH009N0001,ACSR000003,1,94,112.22,0,0,63.12,999.9,,,,,,,,,,,,,,,
오후 4:45:00,SH009N0002,ACSR000001,0,17,97.02,0,26.08,14,999.9,,,,,,,,,,,,,,,
오후 4:45:00,SH009N0002,ACSR000002,2,50,70.84,0,0,60.73,999.9,,,,,,,,,,,,,,,
오후 4:45:00,SH009N0002,ACSR000003,17,71,67.75,0,0,52.27,999.9,,,,,,,,,,,,,,,
오후 4:45:00,SH009N0002,ACSR000004,2,52,61.05,0,0,75.36,999.9,,,,,,,,,,,,,,,
오후 4:45:00,SH009N0003,ACSR000001,1,84,61.71,0,0,75.9,999.9,,,,,,,,,,,,,,,
오후 4:45:00,SH009N0003,ACSR000002,1,23,42.38,0,0,72.63,999.9,,,,,,,,,,,,,,,
오후 4:45:00,SH009N0003,ACSR000003,9,34,83.47,0,0,75.84,999.9,,,,,,,,,,,,,,,
오후 4:45:00,SH009N0003,ACSR000004,3,16,43.48,0,0,10.52,999.9,,,,,,,,,,,,,,,
오후 4:45:00,SH009N0004,ACSR000001,3,27,75.48,7.24,9.12,31.09,999.9,,,,,,,,,,,,,,,
오후 4:45:00,SH009N0004,ACSR000002,1,7,59.99,0,13.55,46.67,999.9,,,,,,,,,,,,,,,
오후 4:45:00,SH009N0004,ACSR000003,5,49,88.64,144.88,18.84,48.47,999.9,,,,,,,,,,,,,,,
오후 4:45:00,SH009N0004,ACSR000004,1,12,30.53,4.12,18.49,55.81,999.9,,,,,,,,,,,,,,,
오후 4:45:00,SH009N0005,ACSR000001,10,37,53.95,23.01,7.64,63.52,999.9,,,,,,,,,,,,,,,
오후 4:45:00,SH009N0005,ACSR000002,1,7,43.14,0,3.21,50,999.9,,,,,,,,,,,,,,,
오후 4:45:00,SH009N0005,ACSR000003,3,57,71.76,54.62,5.21,87.69,999.9,,,,,,,,,,,,,,,
오후 4:45:00,SH009N0005,ACSR000004,6,17,60.31,20.68,12.17,70.59,999.9,,,,,,,,,,,,,,,
오후 4:50:00,SH009N0001,ACSR000001,0,15,105.21,0,0,11.41,999.9,,,,,,,,,,,,,,,
오후 4:50:00,SH009N0001,ACSR000002,0,8,70.53,0,0,46.83,999.9,,,,,,,,,,,,,,,
오후 4:50:00,SH009N0001,ACSR000003,5,138,126.85,0,0,92.67,999.9,,,,,,,,,,,,,,,
오후 4:50:00,SH009N0002,ACSR000001,5,13,120.08,0,21.58,10.71,999.9,,,,,,,,,,,,,,,
오후 4:50:00,SH009N0002,ACSR000002,5,47,67.11,0,0,57.09,999.9,,,,,,,,,,,,,,,
오후 4:50:00,SH009N0002,ACSR000003,4,142,73.71,0,0,104.54,999.9,,,,,,,,,,,,,,,
오후 4:50:00,SH009N0002,ACSR000004,11,43,67.86,0,0,62.32,999.9,,,,,,,,,,,,,,,
오후 4:50:00,SH009N0003,ACSR000001,3,62,60.94,0,0,56.02,999.9,,,,,,,,,,,,,,,
오후 4:50:00,SH009N0003,ACSR000002,2,27,41.1,0,0,85.26,999.9,,,,,,,,,,,,,,,
오후 4:50:00,SH009N0003,ACSR000003,3,15,63.41,0,0,33.46,999.9,,,,,,,,,,,,,,,
오후 4:50:00,SH009N0003,ACSR000004,0,14,51.2,0,0,9.21,999.9,,,,,,,,,,,,,,,
오후 4:50:00,SH009N0004,ACSR000001,4,14,41.74,13.73,46.36,16.12,999.9,,,,,,,,,,,,,,,
오후 4:50:00,SH009N0004,ACSR000002,3,7,46.88,0,14.82,46.67,999.9,,,,,,,,,,,,,,,
오후 4:50:00,SH009N0004,ACSR000003,0,101,101.82,224.7,10.3,99.92,999.9,,,,,,,,,,,,,,,
오후 4:50:00,SH009N0004,ACSR000004,4,9,47.35,0,6.44,41.86,999.9,,,,,,,,,,,,,,,
오후 4:50:00,SH009N0005,ACSR000001,12,42,54.59,28.98,14.11,72.1,999.9,,,,,,,,,,,,,,,
오후 4:50:00,SH009N0005,ACSR000002,7,7,35.15,0,29.78,50,999.9,,,,,,,,,,,,,,,
오후 4:50:00,SH009N0005,ACSR000003,1,54,58.5,58.63,8.45,83.08,999.9,,,,,,,,,,,,,,,
오후 4:50:00,SH009N0005,ACSR000004,8,23,50.68,20.92,7.3,95.5,999.9,,,,,,,,,,,,,,,
오후 4:55:00,SH009N0001,ACSR000001,5,17,93.11,0,0,12.93,999.9,,,,,,,,,,,,,,,
오후 4:55:00,SH009N0001,ACSR000002,3,5,75.94,0,0,29.27,999.9,,,,,,,,,,,,,,,
오후 4:55:00,SH009N0001,ACSR000003,1,132,99.58,0,0,88.64,999.9,,,,,,,,,,,,,,,
오후 4:55:00,SH009N0002,ACSR000001,0,29,64.76,31,21.16,23.88,999.9,,,,,,,,,,,,,,,
오후 4:55:00,SH009N0002,ACSR000002,8,37,75.98,0,0,44.94,999.9,,,,,,,,,,,,,,,
오후 4:55:00,SH009N0002,ACSR000003,2,113,65.66,0,0,83.19,999.9,,,,,,,,,,,,,,,
오후 4:55:00,SH009N0002,ACSR000004,13,29,71.43,0,0,42.03,999.9,,,,,,,,,,,,,,,
오후 4:55:00,SH009N0003,ACSR000001,7,66,60.6,0,0,59.64,999.9,,,,,,,,,,,,,,,
오후 4:55:00,SH009N0003,ACSR000002,0,24,35.34,0,0,75.79,999.9,,,,,,,,,,,,,,,
오후 4:55:00,SH009N0003,ACSR000003,10,24,73.54,0,0,53.53,999.9,,,,,,,,,,,,,,,
오후 4:55:00,SH009N0003,ACSR000004,2,15,48.22,0,0,9.86,999.9,,,,,,,,,,,,,,,
오후 4:55:00,SH009N0004,ACSR000001,1,22,108.59,5.96,6.31,25.34,999.9,,,,,,,,,,,,,,,
오후 4:55:00,SH009N0004,ACSR000002,0,6,65,0,20.8,40,999.9,,,,,,,,,,,,,,,
오후 4:55:00,SH009N0004,ACSR000003,3,78,94.04,64.73,10.65,77.16,999.9,,,,,,,,,,,,,,,
오후 4:55:00,SH009N0004,ACSR000004,1,8,44.08,0,10.36,37.21,999.9,,,,,,,,,,,,,,,
오후 4:55:00,SH009N0005,ACSR000001,9,36,59.72,46.6,12.61,61.8,999.9,,,,,,,,,,,,,,,
오후 4:55:00,SH009N0005,ACSR000002,4,7,36.92,0,19.88,50,999.9,,,,,,,,,,,,,,,
오후 4:55:00,SH009N0005,ACSR000003,1,68,59.98,106.6,7.25,104.62,999.9,,,,,,,,,,,,,,,
오후 4:55:00,SH009N0005,ACSR000004,11,17,58.29,6.15,16.31,70.59,999.9,,,,,,,,,,,,,,,
오후 5:00:00,SH009N0001,ACSR000001,1,20,105.91,0,0,15.21,999.9,,,,,,,,,,,,,,,
오후 5:00:00,SH009N0001,ACSR000002,1,5,87.31,0,0,29.27,999.9,,,,,,,,,,,,,,,
오후 5:00:00,SH009N0001,ACSR000003,1,112,93.28,0,0,75.21,999.9,,,,,,,,,,,,,,,
오후 5:00:00,SH009N0002,ACSR000001,2,22,47.84,0,24.18,18.12,999.9,,,,,,,,,,,,,,,
오후 5:00:00,SH009N0002,ACSR000002,4,52,63.69,0,0,63.16,999.9,,,,,,,,,,,,,,,
오후 5:00:00,SH009N0002,ACSR000003,4,71,66.1,0,0,52.27,999.9,,,,,,,,,,,,,,,
오후 5:00:00,SH009N0002,ACSR000004,7,41,74.81,0,0,59.42,999.9,,,,,,,,,,,,,,,
오후 5:00:00,SH009N0003,ACSR000001,4,84,60.77,0,0,75.9,999.9,,,,,,,,,,,,,,,
오후 5:00:00,SH009N0003,ACSR000002,16,27,34.24,0,0,85.26,999.9,,,,,,,,,,,,,,,
오후 5:00:00,SH009N0003,ACSR000003,10,36,71.84,0,0,80.3,999.9,,,,,,,,,,,,,,,
오후 5:00:00,SH009N0003,ACSR000004,35,9,47.69,0,0,5.92,999.9,,,,,,,,,,,,,,,
오후 5:00:00,SH009N0004,ACSR000001,2,26,74.43,10.56,13.29,29.94,999.9,,,,,,,,,,,,,,,
오후 5:00:00,SH009N0004,ACSR000002,1,7,59.57,0,36.19,46.67,999.9,,,,,,,,,,,,,,,
오후 5:00:00,SH009N0004,ACSR000003,0,63,91.88,200.1,14.08,62.32,999.9,,,,,,,,,,,,,,,
오후 5:00:00,SH009N0004,ACSR000004,0,9,42.94,0,11.55,41.86,999.9,,,,,,,,,,,,,,,
오후 5:00:00,SH009N0005,ACSR000001,18,36,47.95,58.83,16.26,61.8,999.9,,,,,,,,,,,,,,,
오후 5:00:00,SH009N0005,ACSR000002,7,7,36.73,0,19.72,50,999.9,,,,,,,,,,,,,,,
오후 5:00:00,SH009N0005,ACSR000003,4,56,63.17,43.47,4.74,86.15,999.9,,,,,,,,,,,,,,,
오후 5:00:00,SH009N0005,ACSR000004,10,17,55.36,10.8,8.38,70.59,999.9,,,,,,,,,,,,,,,
오후 5:05:00,SH009N0001,ACSR000001,2,25,96.8,0,0,19.01,999.9,,,,,,,,,,,,,,,
오후 5:05:00,SH009N0001,ACSR000002,1,7,99.29,0,0,40.98,999.9,,,,,,,,,,,,,,,
오후 5:05:00,SH009N0001,ACSR000003,10,155,84.86,0,0,104.09,999.9,,,,,,,,,,,,,,,
오후 5:05:00,SH009N0002,ACSR000001,14,29,82.06,99.19,22.31,23.88,999.9,,,,,,,,,,,,,,,
오후 5:05:00,SH009N0002,ACSR000002,5,61,56.66,0,0,74.09,999.9,,,,,,,,,,,,,,,
오후 5:05:00,SH009N0002,ACSR000003,6,139,65.58,0,0,102.33,999.9,,,,,,,,,,,,,,,
오후 5:05:00,SH009N0002,ACSR000004,12,31,56.45,0,0,44.93,999.9,,,,,,,,,,,,,,,
오후 5:05:00,SH009N0003,ACSR000001,6,64,52.98,0,0,57.83,999.9,,,,,,,,,,,,,,,
오후 5:05:00,SH009N0003,ACSR000002,8,19,44.13,0,0,60,999.9,,,,,,,,,,,,,,,
오후 5:05:00,SH009N0003,ACSR000003,8,23,54.86,0,0,51.3,999.9,,,,,,,,,,,,,,,
오후 5:05:00,SH009N0003,ACSR000004,9,19,43.55,0,0,12.49,999.9,,,,,,,,,,,,,,,
오후 5:05:00,SH009N0004,ACSR000001,4,12,65.13,2.19,26.41,13.82,999.9,,,,,,,,,,,,,,,
오후 5:05:00,SH009N0004,ACSR000002,0,2,46.73,0,21.8,13.33,999.9,,,,,,,,,,,,,,,
오후 5:05:00,SH009N0004,ACSR000003,0,99,99.54,177.24,7.7,97.94,999.9,,,,,,,,,,,,,,,
오후 5:05:00,SH009N0004,ACSR000004,5,11,33.11,0,14.36,51.16,999.9,,,,,,,,,,,,,,,
오후 5:05:00,SH009N0005,ACSR000001,12,41,47.58,93.03,20.3,70.39,999.9,,,,,,,,,,,,,,,
오후 5:05:00,SH009N0005,ACSR000002,3,8,43.45,0,12.51,57.14,999.9,,,,,,,,,,,,,,,
오후 5:05:00,SH009N0005,ACSR000003,1,63,51.46,71.44,8.4,96.92,999.9,,,,,,,,,,,,,,,
오후 5:05:00,SH009N0005,ACSR000004,6,19,46.39,13.12,7.44,78.89,999.9,,,,,,,,,,,,,,,
오후 5:10:00,SH009N0001,ACSR000001,3,20,91.57,0,0,15.21,999.9,,,,,,,,,,,,,,,
오후 5:10:00,SH009N0001,ACSR000002,2,4,91.75,0,0,23.41,999.9,,,,,,,,,,,,,,,
오후 5:10:00,SH009N0001,ACSR000003,3,151,85.19,0,0,101.4,999.9,,,,,,,,,,,,,,,
오후 5:10:00,SH009N0002,ACSR000001,7,10,107.24,0,15.4,8.24,999.9,,,,,,,,,,,,,,,
